Date,Run ,Well,ColonyID,Timepoint,A235,A280,A310,A320,A330,A334,Dilution,Notes
7/15/2026,Run 1,A11,26,January_2025,0.837,0.514,0.349,0.378,0.375,0.364,5,
7/15/2026,Run 1,B11,44,January_2025,0.425,0.238,0.178,0.185,0.18,0.174,5,
7/15/2026,Run 1,C11,209,January_2025,0.686,0.268,0.215,0.224,0.196,0.17,5,
7/15/2026,Run 1,D11,220,January_2025,0.433,0.2,0.213,0.232,0.197,0.163,5,
7/15/2026,Run 1,E11,235,January_2025,0.739,0.437,0.315,0.337,0.332,0.32,5,
7/15/2026,Run 1,A12,26,January_2025,0.846,0.525,0.364,0.391,0.388,0.376,5,
7/15/2026,Run 1,B12,44,January_2025,0.43,0.239,0.181,0.187,0.182,0.177,5,
7/15/2026,Run 1,C12,209,January_2025,0.632,0.253,0.202,0.21,0.186,0.161,5,
7/15/2026,Run 1,D12,220,January_2025,0.401,0.192,0.199,0.215,0.185,0.156,5,
7/15/2026,Run 1,E12,235,January_2025,0.73,0.431,0.311,0.334,0.328,0.317,5,
7/17/2026,Run 2,A1,238,January_2025,0.679,0.414,0.308,0.331,0.322,0.309,5,
7/17/2026,Run 2,B1,247,January_2025,0.73,0.428,0.287,0.293,0.285,0.277,5,
7/17/2026,Run 2,C1,3,October_2025,0.397,0.172,0.151,0.157,0.143,0.128,5,
7/17/2026,Run 2,E1,29,October_2025,0.88,0.573,0.404,0.45,0.459,0.451,5,
7/17/2026,Run 2,F1,44,May_2025,0.863,0.481,0.374,0.4,0.395,0.384,5,May25 sample??
7/17/2026,Run 2,G1,20,October_2025,0.594,0.272,0.276,0.302,0.253,0.215,9,
7/17/2026,Run 2,A2,238,January_2025,0.676,0.409,0.309,0.332,0.324,0.311,5,
7/17/2026,Run 2,B2,247,January_2025,0.73,0.429,0.286,0.295,0.286,0.276,5,
7/17/2026,Run 2,C2,3,October_2025,0.418,0.176,0.152,0.161,0.143,0.131,5,
7/17/2026,Run 2,E2,29,October_2025,0.885,0.576,0.406,0.45,0.46,0.451,5,
7/17/2026,Run 2,F2,44,May_2025,0.869,0.48,0.374,0.399,0.392,0.381,5,May25 sample??
7/17/2026,Run 2,G2,20,October_2025,0.545,0.272,0.265,0.294,0.246,0.208,9,
7/17/2026,Run 2,A3,238,January_2025,0.675,0.408,0.309,0.334,0.325,0.311,5,
7/17/2026,Run 2,B3,247,January_2025,0.739,0.435,0.29,0.298,0.288,0.278,5,
7/17/2026,Run 2,C3,3,October_2025,0.438,0.202,0.176,0.185,0.169,0.155,5,
7/17/2026,Run 2,E3,29,October_2025,0.87,0.567,0.4,0.446,0.455,0.446,5,
7/17/2026,Run 2,F3,44,May_2025,0.849,0.47,0.366,0.391,0.386,0.375,5,May25 sample??
7/17/2026,Run 2,G3,20,October_2025,0.522,0.25,0.247,0.273,0.226,0.192,9,
7/17/2026,Run 2,A4,240,January_2025,0.527,0.322,0.239,0.263,0.262,0.253,5,
7/17/2026,Run 2,B4,248,January_2025,0.782,0.481,0.304,0.318,0.312,0.305,5,
7/17/2026,Run 2,D4,26,October_2025,0.811,0.482,0.354,0.389,0.387,0.376,5,
7/17/2026,Run 2,E4,41,October_2025,0.363,0.235,0.191,0.217,0.218,0.21,5,
7/17/2026,Run 2,G4,42,October_2025,0.564,0.356,0.282,0.304,0.293,0.282,9,
7/17/2026,Run 2,A5,240,January_2025,0.553,0.339,0.253,0.278,0.276,0.266,5,
7/17/2026,Run 2,B5,248,January_2025,0.768,0.471,0.299,0.313,0.308,0.3,5,
7/17/2026,Run 2,D5,26,October_2025,0.817,0.486,0.357,0.392,0.392,0.379,5,
7/17/2026,Run 2,E5,41,October_2025,0.361,0.234,0.19,0.217,0.217,0.21,5,
7/17/2026,Run 2,G5,42,October_2025,0.57,0.358,0.283,0.306,0.295,0.283,9,
7/17/2026,Run 2,A6,240,January_2025,0.522,0.317,0.236,0.26,0.258,0.249,5,
7/17/2026,Run 2,B6,248,January_2025,0.768,0.472,0.3,0.314,0.309,0.301,5,
7/17/2026,Run 2,D6,26,October_2025,0.829,0.491,0.36,0.397,0.394,0.382,5,
7/17/2026,Run 2,E6,41,October_2025,0.365,0.236,0.191,0.218,0.22,0.211,5,
7/17/2026,Run 2,G6,42,October_2025,0.54,0.338,0.268,0.289,0.278,0.268,9,
7/17/2026,Run 2,A7,241,January_2025,0.588,0.341,0.259,0.277,0.27,0.26,5,
7/17/2026,Run 2,B7,1,October_2025,0.817,0.379,0.331,0.353,0.302,0.263,5,
7/17/2026,Run 2,C7,12,October_2025,0.432,0.202,0.163,0.171,0.152,0.132,5,
7/17/2026,Run 2,D7,27,October_2025,0.812,0.471,0.325,0.35,0.346,0.336,5,
7/17/2026,Run 2,F7,Blank,NA,0.112,0.055,0.046,0.043,0.04,0.039,NA,
7/17/2026,Run 2,A8,241,January_2025,0.584,0.34,0.259,0.277,0.27,0.26,5,
7/17/2026,Run 2,B8,1,October_2025,0.821,0.373,0.326,0.345,0.299,0.261,5,
7/17/2026,Run 2,C8,12,October_2025,0.44,0.203,0.164,0.168,0.151,0.134,5,
7/17/2026,Run 2,D8,27,October_2025,0.809,0.469,0.325,0.349,0.346,0.333,5,
7/17/2026,Run 2,F8,Blank,NA,0.102,0.051,0.043,0.041,0.038,0.037,NA,
7/17/2026,Run 2,A9,241,January_2025,0.596,0.351,0.27,0.286,0.278,0.269,5,
7/17/2026,Run 2,B9,1,October_2025,0.781,0.362,0.319,0.338,0.293,0.253,5,
7/17/2026,Run 2,C9,12,October_2025,0.419,0.196,0.159,0.166,0.144,0.13,5,
7/17/2026,Run 2,D9,27,October_2025,0.779,0.452,0.312,0.336,0.333,0.323,5,
7/17/2026,Run 2,F9,Blank,NA,0.107,0.054,0.045,0.043,0.04,0.039,NA,
7/17/2026,Run 2,A10,244,January_2025,0.757,0.435,0.332,0.354,0.347,0.337,5,
7/17/2026,Run 2,B10,2,October_2025,0.441,0.208,0.208,0.223,0.185,0.158,5,
7/17/2026,Run 2,C10,19,October_2025,0.924,0.412,0.355,0.374,0.338,0.301,5,
7/17/2026,Run 2,D10,28,October_2025,0.644,0.411,0.31,0.325,0.307,0.295,5,
7/17/2026,Run 2,E10,43,October_2025,0.716,0.418,0.349,0.388,0.385,0.371,5,
7/17/2026,Run 2,F10,4,October_2025,0.665,0.286,0.282,0.305,0.262,0.219,9,
7/17/2026,Run 2,A11,244,January_2025,0.748,0.427,0.327,0.348,0.342,0.33,5,
7/17/2026,Run 2,B11,2,October_2025,0.42,0.213,0.21,0.225,0.186,0.16,5,
7/17/2026,Run 2,C11,19,October_2025,0.883,0.417,0.349,0.366,0.326,0.288,5,
7/17/2026,Run 2,D11,28,October_2025,0.635,0.401,0.304,0.318,0.299,0.288,5,
7/17/2026,Run 2,E11,43,October_2025,0.692,0.403,0.337,0.375,0.372,0.36,5,
7/17/2026,Run 2,F11,4,October_2025,0.684,0.295,0.289,0.308,0.266,0.223,9,
7/17/2026,Run 2,A12,244,January_2025,0.735,0.42,0.322,0.342,0.337,0.326,5,
7/17/2026,Run 2,B12,2,October_2025,0.419,0.21,0.203,0.218,0.185,0.156,5,
7/17/2026,Run 2,C12,19,October_2025,0.948,0.435,0.367,0.379,0.339,0.306,5,
7/17/2026,Run 2,D12,28,October_2025,0.639,0.404,0.308,0.322,0.303,0.291,5,
7/17/2026,Run 2,E12,43,October_2025,0.689,0.398,0.334,0.371,0.369,0.356,5,
7/17/2026,Run 2,F12,4,October_2025,0.614,0.259,0.262,0.283,0.243,0.2,9,
7/20/2026,Run 2,B1,204,October_2025,0.578,0.237,0.23,0.243,0.215,0.188,5,
7/20/2026,Run 2,F1,238,October_2025,0.873,0.525,0.406,0.441,0.431,0.417,5,
7/20/2026,Run 2,G1,210,October_2025,0.671,0.313,0.232,0.252,0.229,0.21,9,
7/20/2026,Run 2,B2,204,October_2025,0.533,0.22,0.225,0.235,0.204,0.184,5,
7/20/2026,Run 2,F2,238,October_2025,0.865,0.514,0.4,0.435,0.425,0.411,5,
7/20/2026,Run 2,G2,210,October_2025,0.687,0.316,0.236,0.242,0.222,0.202,9,
7/20/2026,Run 2,B3,204,October_2025,0.573,0.243,0.237,0.247,0.224,0.193,5,
7/20/2026,Run 2,F3,238,October_2025,0.866,0.525,0.403,0.441,0.431,0.414,5,
7/20/2026,Run 2,G3,210,October_2025,0.607,0.275,0.211,0.22,0.198,0.182,9,
7/20/2026,Run 2,A4,201,October_2025,0.563,0.26,0.246,0.261,0.232,0.204,9,
7/20/2026,Run 2,B4,205,October_2025,0.798,0.353,0.396,0.433,0.362,0.308,5,
7/20/2026,Run 2,C4,211,October_2025,0.698,0.284,0.249,0.26,0.228,0.197,5,
7/20/2026,Run 2,D4,225,October_2025,0.434,0.246,0.211,0.225,0.215,0.206,5,
7/20/2026,Run 2,E4,235,October_2025,0.692,0.397,0.306,0.32,0.321,0.315,5,
7/20/2026,Run 2,F4,44,October_2025,0.68,0.385,0.306,0.327,0.32,0.31,5,
7/20/2026,Run 2,G4,221,October_2025,0.612,0.266,0.26,0.283,0.25,0.216,9,
7/20/2026,Run 2,A5,201,October_2025,0.453,0.203,0.205,0.22,0.194,0.168,9,
7/20/2026,Run 2,B5,205,October_2025,0.876,0.378,0.412,0.454,0.385,0.323,5,
7/20/2026,Run 2,C5,211,October_2025,0.729,0.294,0.253,0.265,0.235,0.21,5,
7/20/2026,Run 2,D5,225,October_2025,0.435,0.247,0.211,0.225,0.215,0.206,5,
7/20/2026,Run 2,E5,235,October_2025,0.688,0.396,0.304,0.318,0.32,0.313,5,
7/20/2026,Run 2,F5,44,October_2025,0.676,0.382,0.303,0.324,0.318,0.309,5,
7/20/2026,Run 2,G5,221,October_2025,0.613,0.256,0.259,0.283,0.247,0.222,9,
7/20/2026,Run 2,A6,201,October_2025,0.535,0.243,0.232,0.243,0.221,0.196,9,
7/20/2026,Run 2,B6,205,October_2025,0.844,0.354,0.4,0.435,0.371,0.306,5,
7/20/2026,Run 2,C6,211,October_2025,0.736,0.285,0.248,0.26,0.23,0.207,5,
7/20/2026,Run 2,D6,225,October_2025,0.441,0.249,0.213,0.227,0.217,0.208,5,
7/20/2026,Run 2,E6,235,October_2025,0.668,0.382,0.295,0.307,0.309,0.303,5,
7/20/2026,Run 2,F6,44,October_2025,0.664,0.376,0.299,0.319,0.314,0.304,5,
7/20/2026,Run 2,G6,221,October_2025,0.579,0.25,0.247,0.272,0.235,0.209,9,
7/20/2026,Run 2,A7,202,October_2025,0.585,0.271,0.312,0.344,0.291,0.241,5,
7/20/2026,Run 2,C7,213,October_2025,0.748,0.311,0.338,0.375,0.316,0.268,5,
7/20/2026,Run 2,D7,226,October_2025,0.83,0.442,0.303,0.301,0.284,0.274,5,
7/20/2026,Run 2,F7,Blank,NA,0.109,0.053,0.044,0.042,0.039,0.038,NA,
7/20/2026,Run 2,G7,234,October_2025,0.644,0.429,0.321,0.353,0.344,0.331,9,
7/20/2026,Run 2,A8,202,October_2025,0.61,0.281,0.315,0.343,0.287,0.234,5,
7/20/2026,Run 2,C8,213,October_2025,0.729,0.293,0.326,0.359,0.307,0.257,5,
7/20/2026,Run 2,D8,226,October_2025,0.817,0.435,0.3,0.296,0.279,0.269,5,
7/20/2026,Run 2,F8,Blank,NA,0.104,0.054,0.043,0.041,0.043,0.039,NA,
7/20/2026,Run 2,G8,234,October_2025,0.629,0.421,0.314,0.344,0.335,0.323,9,
7/20/2026,Run 2,A9,202,October_2025,0.59,0.275,0.306,0.337,0.278,0.231,5,
7/20/2026,Run 2,C9,213,October_2025,0.746,0.299,0.326,0.354,0.304,0.252,5,
7/20/2026,Run 2,D9,226,October_2025,0.796,0.426,0.294,0.293,0.275,0.265,5,
7/20/2026,Run 2,F9,Blank,NA,0.1,0.049,0.042,0.039,0.037,0.037,NA,
7/20/2026,Run 2,G9,234,October_2025,0.596,0.404,0.301,0.328,0.319,0.306,9,
7/20/2026,Run 2,A10,203,October_2025,0.961,0.398,0.365,0.399,0.363,0.323,5,
7/20/2026,Run 2,B10,209,October_2025,0.787,0.331,0.353,0.392,0.329,0.271,5,
7/20/2026,Run 2,C10,214,October_2025,0.601,0.265,0.288,0.311,0.26,0.213,5,
7/20/2026,Run 2,D10,233,October_2025,0.515,0.281,0.242,0.258,0.241,0.226,5,
7/20/2026,Run 2,E10,237,October_2025,0.564,0.342,0.252,0.263,0.251,0.24,5,
7/20/2026,Run 2,F10,206,October_2025,0.588,0.307,0.264,0.281,0.257,0.225,9,
7/20/2026,Run 2,G10,236,October_2025,0.66,0.42,0.345,0.391,0.382,0.363,9,
7/20/2026,Run 2,A11,203,October_2025,0.956,0.392,0.359,0.391,0.351,0.314,5,
7/20/2026,Run 2,B11,209,October_2025,0.806,0.317,0.35,0.385,0.328,0.272,5,
7/20/2026,Run 2,C11,214,October_2025,0.581,0.263,0.285,0.312,0.257,0.21,5,
7/20/2026,Run 2,D11,233,October_2025,0.502,0.275,0.235,0.249,0.233,0.218,5,
7/20/2026,Run 2,E11,237,October_2025,0.567,0.342,0.253,0.264,0.251,0.24,5,
7/20/2026,Run 2,F11,206,October_2025,0.577,0.307,0.268,0.282,0.257,0.226,9,
7/20/2026,Run 2,G11,236,October_2025,0.657,0.421,0.345,0.391,0.383,0.364,9,
7/20/2026,Run 2,A12,203,October_2025,0.941,0.38,0.355,0.376,0.339,0.3,5,
7/20/2026,Run 2,B12,209,October_2025,0.797,0.33,0.354,0.389,0.328,0.279,5,
7/20/2026,Run 2,C12,214,October_2025,0.61,0.266,0.288,0.314,0.257,0.214,5,
7/20/2026,Run 2,D12,233,October_2025,0.518,0.281,0.243,0.257,0.241,0.227,5,
7/20/2026,Run 2,E12,237,October_2025,0.57,0.345,0.254,0.265,0.252,0.242,5,
7/20/2026,Run 2,F12,206,October_2025,0.544,0.277,0.239,0.266,0.234,0.213,9,
7/20/2026,Run 2,G12,236,October_2025,0.623,0.399,0.328,0.369,0.361,0.344,9,
7/29/2026,Run 1,A1,239,October_2025,0.787,0.47,0.372,0.394,0.372,0.354,5,
7/29/2026,Run 1,B1,243,October_2025,0.637,0.375,0.294,0.323,0.321,0.313,5,
7/29/2026,Run 1,C1,1,May_2025,0.759,0.373,0.311,0.31,0.281,0.248,5,
7/29/2026,Run 1,D1,12,May_2025,0.716,0.301,0.236,0.264,0.237,0.221,5,
7/29/2026,Run 1,E1,27,May_2025,0.574,0.315,0.212,0.217,0.213,0.207,5,
7/29/2026,Run 1,F1,42,May_2025,0.929,0.575,0.423,0.438,0.443,0.411,5,
7/29/2026,Run 1,A2,239,October_2025,0.782,0.469,0.373,0.396,0.372,0.354,5,
7/29/2026,Run 1,B2,243,October_2025,0.61,0.365,0.282,0.306,0.303,0.301,5,
7/29/2026,Run 1,C2,1,May_2025,0.782,0.4,0.311,0.328,0.294,0.268,5,
7/29/2026,Run 1,D2,12,May_2025,0.785,0.337,0.27,0.281,0.27,0.232,5,
7/29/2026,Run 1,E2,27,May_2025,0.535,0.299,0.198,0.203,0.2,0.193,5,
7/29/2026,Run 1,F2,42,May_2025,0.904,0.571,0.425,0.443,0.419,0.409,5,
7/29/2026,Run 1,A3,239,October_2025,0.776,0.466,0.37,0.394,0.373,0.354,5,
7/29/2026,Run 1,B3,243,October_2025,0.628,0.371,0.289,0.314,0.311,0.302,5,
7/29/2026,Run 1,C3,1,May_2025,0.803,0.393,0.327,0.343,0.304,0.279,5,
7/29/2026,Run 1,D3,12,May_2025,0.718,0.345,0.273,0.281,0.255,0.228,5,
7/29/2026,Run 1,E3,27,May_2025,0.525,0.29,0.191,0.199,0.194,0.19,5,
7/29/2026,Run 1,F3,42,May_2025,0.907,0.579,0.428,0.445,0.426,0.42,5,
7/29/2026,Run 1,A4,240,October_2025,0.775,0.493,0.389,0.45,0.452,0.435,5,
7/29/2026,Run 1,B4,244,October_2025,0.724,0.427,0.341,0.366,0.354,0.34,5,
7/29/2026,Run 1,C4,2,May_2025,0.76,0.413,0.353,0.376,0.322,0.28,5,
7/29/2026,Run 1,E4,28,May_2025,0.621,0.462,0.337,0.359,0.341,0.323,5,
7/29/2026,Run 1,F4,Blank,NA,0.108,0.056,0.047,0.044,0.042,0.041,NA,
7/29/2026,Run 1,A5,240,October_2025,0.787,0.495,0.388,0.45,0.451,0.43,5,
7/29/2026,Run 1,B5,244,October_2025,0.722,0.432,0.341,0.365,0.354,0.341,5,
7/29/2026,Run 1,C5,2,May_2025,0.792,0.402,0.356,0.38,0.336,0.285,5,
7/29/2026,Run 1,E5,28,May_2025,0.591,0.444,0.321,0.348,0.328,0.312,5,
7/29/2026,Run 1,F5,Blank,NA,0.102,0.051,0.043,0.04,0.038,0.037,NA,
7/29/2026,Run 1,A6,240,October_2025,0.762,0.484,0.379,0.435,0.442,0.421,5,
7/29/2026,Run 1,B6,244,October_2025,0.711,0.419,0.334,0.358,0.346,0.334,5,
7/29/2026,Run 1,C6,2,May_2025,0.797,0.412,0.358,0.376,0.319,0.279,5,
7/29/2026,Run 1,E6,28,May_2025,0.594,0.446,0.322,0.349,0.326,0.314,5,
7/29/2026,Run 1,F6,Blank,NA,0.1,0.05,0.042,0.04,0.037,0.036,NA,
7/29/2026,Run 1,A7,241,October_2025,0.535,0.322,0.242,0.248,0.241,0.23,5,
7/29/2026,Run 1,B7,247,October_2025,0.675,0.419,0.288,0.298,0.285,0.274,5,
7/29/2026,Run 1,C7,3,May_2025,0.571,0.245,0.224,0.238,0.216,0.185,5,
7/29/2026,Run 1,D7,20,May_2025,0.725,0.32,0.281,0.292,0.267,0.22,5,
7/29/2026,Run 1,E7,29,May_2025,0.641,0.433,0.289,0.32,0.331,0.334,5,
7/29/2026,Run 1,A8,241,October_2025,0.531,0.32,0.231,0.243,0.235,0.225,5,
7/29/2026,Run 1,B8,247,October_2025,0.647,0.416,0.294,0.3,0.287,0.281,5,
7/29/2026,Run 1,C8,3,May_2025,0.55,0.24,0.216,0.235,0.208,0.193,5,
7/29/2026,Run 1,D8,20,May_2025,0.738,0.331,0.284,0.296,0.257,0.228,5,
7/29/2026,Run 1,E8,29,May_2025,0.634,0.429,0.295,0.327,0.338,0.331,5,
7/29/2026,Run 1,A9,241,October_2025,0.557,0.335,0.243,0.254,0.247,0.238,5,
7/29/2026,Run 1,B9,247,October_2025,0.64,0.397,0.276,0.289,0.275,0.265,5,
7/29/2026,Run 1,C9,3,May_2025,0.568,0.236,0.221,0.237,0.216,0.187,5,
7/29/2026,Run 1,D9,20,May_2025,0.692,0.338,0.273,0.286,0.245,0.215,5,
7/29/2026,Run 1,E9,29,May_2025,0.642,0.42,0.288,0.317,0.326,0.32,5,
7/29/2026,Run 1,A10,242,October_2025,0.509,0.279,0.219,0.23,0.222,0.216,5,
7/29/2026,Run 1,B10,248,October_2025,0.687,0.434,0.29,0.319,0.324,0.315,5,
7/29/2026,Run 1,D10,26,May_2025,0.839,0.518,0.337,0.356,0.349,0.34,5,
7/29/2026,Run 1,E10,41,May_2025,0.586,0.363,0.237,0.25,0.246,0.237,5,
7/29/2026,Run 1,A11,242,October_2025,0.515,0.282,0.218,0.229,0.224,0.216,5,
7/29/2026,Run 1,B11,248,October_2025,0.675,0.436,0.292,0.314,0.323,0.313,5,
7/29/2026,Run 1,D11,26,May_2025,0.83,0.494,0.33,0.342,0.34,0.331,5,
7/29/2026,Run 1,E11,41,May_2025,0.584,0.363,0.235,0.249,0.243,0.235,5,
7/29/2026,Run 1,A12,242,October_2025,0.516,0.282,0.22,0.232,0.225,0.218,5,
7/29/2026,Run 1,B12,248,October_2025,0.695,0.443,0.291,0.324,0.32,0.315,5,
7/29/2026,Run 1,D12,26,May_2025,0.826,0.503,0.324,0.345,0.344,0.331,5,
7/29/2026,Run 1,E12,41,May_2025,0.588,0.37,0.236,0.251,0.247,0.239,5,
